Date,ADA_Price(USDT),ADA_Volume(USDT),ADA_Tradecount,BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Volume(USDT),BTC_Tradecount,DOT_Price(USDT),DOT_Volume(USDT),DOT_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LINK_Price(USDT),LINK_Volume(USDT),LINK_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,SOL_Price(USDT),SOL_Volume(USDT),SOL_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XLM_Volume(USDT),XLM_Tradecount,XRP_Price(USDT),XRP_Volume(USDT),XRP_Tradecount,BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveERC20Address,DailyActiveEthAddress,EnsRegistrations,EtherPrice,GasLimit,GasUsed,MarketCap,NetworkHash,NetworkUtilization,ERC20 daily token transfer,TransactionFee, Ethereum daily transactions,Uncles,verified-contracts,USD_EURO,USD_YUAN,WGS7YR,Gold_Price,NASDAQ_Ind,OIL_PRICE,GOOGLE_TREND,TWEETS
11/23/2020,0.15019,1389843990,399986,30.51205,2920522.887,302496,18390.94,82961.50609,1629379,5.7225,24914371.9,294293,3.2213,42578449.47,256581,6.30005,6661682.11,126236,2076008.848,896026,14.9025,35992453.25,693509,85.95,2535636.068,289664,2.2157,10403310,89669,0.030235,2623456116,152500,0.118295,715721251.9,197254,0.530855,1851054400,1136923,63.83,125424214,2.92,76578870525,6451,3421.094,13472.0625,42075,13.16,299254,469915,0,609.13,12479492,78782841274,113550891.3,268619.2702,0.9786,923403,5.83E+21,1213632,333,206,0.845594453,6.585,0.64,1863.8,231.14,44.75,13.65,10300
11/24/2020,0.16086,1689043010,515388,32.47005,7296367.369,572451,18764.01,113581.5092,2179862,5.8335,25837968.1,307711,3.48835,49169188.39,362440,6.9225,11449865.9,214123,1606450.492,838352,15.486,49938508.96,894028,89.145,2621715.643,353058,2.28665,15447405,133277,0.033485,6013330220,401790,0.163995,2236398952,728287,0.65481,2884741162,2022797,62.08,125563895,3.5,93649625593,6567,3513.543,13682.75,41631,12.95,313820,460524,0,604.98,12478292,79715083050,113564574.1,280066.8046,0.9728,905207,7.17E+21,1240072,320,211,0.842176183,6.59,0.64,1818.1,230.31,45.51,14.85,7888
11/25/2020,0.160975,1078036853,335752,32.6202,4589237.082,416580,18939.555,93266.57689,1785408,5.5265,17482952.4,214639,3.51185,42122344.92,321261,7.1137,11952572.1,229200,1219440.027,657386,14.9595,30426675.6,624837,85.51,1631940.241,212329,2.27845,16621443,134305,0.03414,4381691468,278958,0.19432,1956022527,649542,0.662105,1690578550,1208568,62.08,125711137,2.16,61060602390,6469,3557.962,13505.8125,41409,13.16,299065,477885,0,569.4,12481505,78851915577,113578079.9,280107.1251,0.9766,883838,4.58E+21,1205924,333,229,0.839771582,6.575,0.64,1808.55,231.37,46.91,15,5570
11/26/2020,0.146585,1645992626,413242,29.7653,6241853.013,579228,17934.15,181005.2467,2770483,5.055,26341446.8,354137,3.1885,58593382.07,363282,6.54525,13280824.05,221833,2683460.742,1259051,13.413,74641921.48,1261493,76.375,3435959.295,422548,2.08415,16134733,145914,0.031235,4693587269,252976,0.180535,1759847345,533598,0.58339,2334291327,1396355,62.08,125836181,4.96,1.43E+11,6533,3518.481,13552.6875,40851,13.07,281202,417612,0,520.22,12479339,79349591096,113591632.6,277569.0916,0.9733,853978,1.12E+22,1173330,283,185,0.839771582,6.575,0.64,1814.85,231.37,46.66,11.4,6361
11/27/2020,0.140065,714401286.7,212382,28.348,2317359.795,241590,17144.495,85297.02479,1572299,4.8075,11243818.4,175352,2.9129,24009942.96,140990,6.1735,4721442.65,79871,1088064.281,578800,12.555,27988751.21,541134,70.07,1707521.504,213682,1.8789,8008055,76290,0.0294,1370876077,81087,0.18764,1235747469,437220,0.549395,1241200700,876007,62.08,126006348,1.47,45168615208,6417,3556.212,13347.6875,38212,13.34,286205,446478,0,518.83,12480642,78391315304,113604980.3,276594.2306,0.9788,830196,3.12E+21,1102889,303,245,0.839771582,6.575,0.64,1808.05,235.13,46.79,8.7,8541
11/28/2020,0.153335,1087688654,312532,28.8186,2636652.594,199459,17429.69,64910.69997,1209385,4.8485,8428910.8,115936,2.9358,19030456.76,122431,6.2699,3228537.87,56919,900508.6143,456028,12.8005,20781408.66,444356,70.94,1483068.359,181396,1.8686,6099812,62264,0.029925,1526904136,79805,0.203595,1088414796,400167,0.594145,1276241319,840281,62.08,126346993,1.22,34986023055,6599,3465.399,13710.875,34215,12.89,259296,408303,0,537.99,12472904,80422510325,113618691.2,276630.2627,0.9771,762473,2.24E+21,992335,298,225,0.839771582,6.575,0.67,1808.05,235.13,46.79,8.25,7852
11/29/2020,0.16575,764061575.3,240569,29.62985,2857702.301,176612,17952.415,55329.0163,1141289,5.0405,9711959.5,144026,3.01435,16498728.74,100520,6.3591,2215445.24,40243,855276.4666,454026,13.241,18889787,389124,75.795,1514540.211,229427,1.8953,5200776,54695,0.03059,909797312.5,55667,0.19716,484997452.5,163457,0.61558,857628664.8,664082,62.08,126699631,1.14,30780782615,6512,3615.579,13547.8125,34741,13.11,250953,440192,0,576,12480967,79310759260,113632239,285270.8271,0.9759,748165,1.96E+21,993930,305,211,0.839771582,6.575,0.67,1808.05,235.13,46.79,8.85,8112
11/30/2020,0.16935,810673450.8,229177,30.7969,2978036.229,242039,18940.435,115463.4669,1744149,5.2855,15230998.5,215750,3.1468,25341850.19,145465,6.57175,4835013.78,77652,1501989.454,717837,13.84,30242914.8,634611,83.27,2118965.668,301333,1.93455,6712193,66250,0.03155,1785509134,101972,0.198645,554404358.6,190664,0.6348,1178919882,752946,62.08,126819085,3.13,78983988030,6570,3616.421,13679.1875,40058,12.92,282404,430099,0,616.14,12479861,80194820798,113645918.2,288183.5567,0.9781,874706,6.02E+21,1183915,315,224,0.836960161,6.576,0.67,1771.95,235.63,46.43,11.25,11239
12/1/2020,0.163845,1039771812,289501,30.84655,3139022.083,311551,19230.415,127698.7627,2023802,5.2315,14573932.8,217333,3.12705,27621880.93,166636,6.4447,6992281.84,109748,2163875.814,1018862,13.8225,36355839.36,722220,86.37,3600461.263,538823,1.96445,9480633,95014,0.0313,2733408986,167842,0.193325,512387400,171999,0.63733,1075049125,737330,62.79,126939024,3.27,87210450983,6519,3692.342,13567.5625,40453,13.08,290470,438073,0,586.23,12478577,79417362821,113659485.7,291797.5556,0.9763,861434,6.54E+21,1172361,309,289,0.830633774,6.5705,0.67,1796.2,234.1,46.73,13.43,12445
12/2/2020,0.156995,435020305.6,114336,30.2439,2360296.308,191861,18984.525,75911.01348,1566635,5.27,10838129.1,159641,3.02535,11397214.15,84706,6.1898,3198762.18,45381,1069538.656,604591,13.677,19765625.25,476922,86.985,2135078.479,348663,2.04205,8791836,87161,0.03072,964079509.3,60028,0.184375,319272954.6,98223,0.62051,593876086.8,406660,62.79,127044663,1.76,44017238565,6441,3518.482,13390.1875,38852,13.22,255831,403142,0,598.26,12478946,78455307924,113672875.9,274311.2988,0.9761,868884,3.16E+21,1071389,295,349,0.826924667,6.5622,0.67,1832.95,233.66,46.69,9.18,7720
12/3/2020,0.161195,413504395.2,139922,30.48945,1924462.466,152875,19312.99,66689.39128,1242229,5.43,8426289,125299,3.0683,10269216.6,71412,6.40855,4271683.49,64111,935687.9172,513555,13.99,15606882.53,374233,88.945,1690248.459,299422,2.10705,8707406,77276,0.031415,730337042.7,49998,0.18477,220981352.5,72237,0.630075,392655662.9,265747,62.79,127169292,1.93,47047850997,6559,3610.523,13615.3125,40532,12.99,252503,410608,0,616.55,12478459,79655755902,113686491.2,286334.5167,0.9734,889930,3.49E+21,1114178,293,256,0.822909809,6.5418,0.67,1834.8,236.2,47.46,9.69,7394
12/4/2020,0.15588,466897814.7,181178,29.8665,2064574.445,216245,19036.43,71283.6682,1286657,5.2005,8403326.4,125344,2.963,16212208.28,120731,6.2703,3240602.71,55110,1052452.787,556641,13.3375,17842591.82,459411,84.265,1701697.853,233567,1.9724,7048518,67472,0.03056,892084794.8,57876,0.172875,288862137.4,122797,0.592065,662141348,473967,62.79,127284554,1.97,54133415152,6449,3634.625,13437.5,41262,13.22,261298,410141,0,567.67,12480436,78593382248,113699928.7,284417.8054,0.9772,900383,3.94E+21,1134337,312,228,0.823587547,6.5301,0.67,1839.3,240.05,48.35,9.35,6567
12/5/2020,0.15386,350995852.1,134044,29.37975,1836870.147,177713,18899.085,42922.74857,932124,5.092,5398595.6,98713,2.92645,8528184.62,60757,6.07185,2085895.35,35804,701567.9556,389600,12.931,13746693.91,347552,81.33,1278363.446,183040,1.91125,5294952,51565,0.03,366436721.8,29368,0.16661,197166466,72645,0.56936,432888774.1,344094,62.79,127464118,1.51,37247774997,6495,3615.952,13518,37952,13.15,240144,401719,0,596.93,12479344,79071561462,113713446.7,284714.3389,0.9763,843820,2.66E+21,1055722,308,158,0.823587547,6.5301,0.66,1839.3,240.05,48.35,7.48,4615
12/6/2020,0.159345,290105225.6,116907,29.6161,1330813.899,133765,19253.53,37043.09186,820382,5.1585,4433815.4,76564,3.00295,6980771.83,54048,6.18275,1299736.86,23257,602496.9634,363661,13.348,13001058.02,350526,83.33,921046.76,139936,1.91455,5088610,54310,0.03074,625718156.4,39395,0.173775,183432558.2,64857,0.603115,639023167.7,515459,62.79,127629934,1.54,36457991314,6558,3629.168,13626.3125,38320,13,233244,376885,0,602.3,12481184,79796966700,113727073,287939.1606,0.9758,872536,2.65E+21,1034515,297,193,0.823587547,6.5301,0.66,1839.3,240.05,48.35,7.99,7304
12/7/2020,0.15638,213173504.2,64151,29.4306,1219543.166,114943,19262.785,41372.29629,840954,5.0965,4273470.4,78612,2.9733,7935160.02,45021,6.1631,1258422.5,23474,498329.3759,347036,13.301,10074465.96,297662,83.455,1145446.474,194711,1.8408,4623318,48233,0.03061,520972036.3,34112,0.172015,148268193.8,49594,0.61457,386644252.1,288996,62.79,127764431,1.92,50119786947,6465,3625.01,13419.6875,40459,13.16,252399,395197,0,591.36,12479581,78739456406,113740492.7,283120.0076,0.9769,913856,3.57E+21,1102501,283,239,0.823858955,6.5295,0.66,1832.8,240.95,47.77,7.99,7295
12/8/2020,0.147605,431926292.3,136736,28.5205,1844102.056,217658,18745.505,61626.94761,1143181,4.9,7513347.8,111431,2.8761,9609375.93,69933,5.96255,1666602.77,33035,804443.0072,422868,12.609,15423214.84,358166,80.065,1230953.87,217078,1.7452,7473779,68598,0.0291,948379670.6,65376,0.160385,223878904.6,76016,0.58356,500942717,396399,63.17,127872855,2.34,64453892343,6484,3637.824,13479.0625,42595,13.11,260372,403949,0,554.82,12476740,79147899784,113753971.8,285510.2449,0.9784,911670,4.85E+21,1149816,297,174,0.825695649,6.5307,0.66,1864.5,243.73,47.79,8.33,8204
12/9/2020,0.144565,538859167.1,167539,27.90785,1635344.181,182482,18432.695,79585.5538,1302476,4.805,8663731.1,118941,2.8054,11243665.28,73021,5.9158,3217408.81,59844,997192.1674,535975,12.3785,21962464.29,449801,77.08,1378314.594,184970,1.6585,7017013,67604,0.028295,1091324294,61794,0.162325,550735915,170595,0.57081,927273510.3,670626,63.17,127985039,2.5,65315353811,6603,3633.816,13704.875,40708,12.92,259689,401998,0,573.44,12474315,80408427175,113767676.7,289906.1899,0.9762,928659,5.02E+21,1150822,290,182,0.82781457,6.541,0.66,1859.8,239.72,48.31,7.65,12365
12/10/2020,0.14492,282799496.3,97346,27.9183,1344683.627,118644,18397.96,52890.67509,891151,4.8355,4622098.7,77819,2.7742,6532215.72,46062,5.97825,1542069.61,32253,608414.5147,376548,12.266,11104064.24,309094,76.055,900570.5582,107088,1.6119,6532250,111203,0.0284,639683453.7,35585,0.16637,454403050.1,198749,0.577755,558676539.1,481857,63.17,128086079,2.17,56230297216,6425,3692.368,13313.8125,39910,13.26,251962,381124,0,558.36,12479323,78459732756,113780990.5,286073.0634,0.9785,901195,4.25E+21,1092429,269,251,0.825218683,6.5419,0.66,1834.2,244.96,48.87,7.31,7850
12/11/2020,0.14057,299140983.7,96159,27.51845,1244803.112,144598,18145.67,72610.72426,1117810,4.707,5967989.9,104528,2.7174,10162517.13,55619,5.84285,1934575.1,40737,768921.7832,400545,11.78,16134782.51,383570,73.485,1484095.852,171384,1.5046,6597970,81299,0.02795,917010768.8,43205,0.155785,367010398.2,115710,0.56106,952325951.7,631463,63.17,128200571,2.34,63672809905,6486,3561.012,13508,42280,13.14,257710,403955,0,544.14,12481315,79415441036,113794498.5,280182.386,0.981,889686,4.83E+21,1122160,312,229,0.825627477,6.5445,0.66,1833.65,243.92,49.58,6.12,5867
12/12/2020,0.141825,236440057.4,91320,27.75465,1293965.518,112495,18422.61,49519.97843,891810,4.676,4918743.1,77823,2.73085,6975725.45,45248,5.88045,1218846.36,27909,573913.9531,321104,11.9365,12897473.52,314832,74.435,872394.1288,127433,1.464,6893494,60274,0.02817,614827855.4,41312,0.15486,265788705.9,91083,0.527525,997933196.6,800722,63.17,128388821,1.62,42794623984,6491,3597.999,13520.5625,36771,13.08,274815,425305,0,568.26,12480114,79201181970,113808019,283508.9806,0.9777,863433,3.11E+21,1092064,317,170,0.825627477,6.5445,0.65,1833.65,243.92,49.58,6.29,5604
12/13/2020,0.149225,327839004.5,123350,28.6587,1639495.816,137327,18991.84,56560.82174,938022,4.8175,6843704.3,92612,2.80875,10072162.97,63050,6.04615,1686950.29,37923,657794.4616,359525,12.585,17512226.03,391836,79.46,1278882.983,188999,1.52575,9298357,68190,0.028885,632948071.5,42563,0.16744,395883889.7,147652,0.510115,602985171.9,400328,63.17,128634954,1.72,45496784769,6487,3661.126,13421.5,37847,13.18,278264,453642,0,590.72,12479137,79221016663,113821440.5,285898.3644,0.9786,861110,3.32E+21,1142703,260,171,0.825627477,6.5445,0.65,1833.65,243.92,49.58,6.46,7473
12/14/2020,0.156405,267003605,100732,29.59685,2028334.088,200800,19224.065,47257.20129,842382,4.896,5389103.6,78757,2.84875,6998578.65,54190,6.07825,1409867.34,32713,493012.0271,272746,12.9,15682282.1,373200,82.31,1102081.73,174704,1.5788,7690894,64207,0.02915,493689369.6,42699,0.173175,285784967.1,139832,0.50553,375701995,273936,63.17,128818366,2.24,63655438361,6524,3521.007,13586.25,40676,13.04,307140,470822,0,586.35,12482078,79648873534,113835026.8,278583.3886,0.9781,944861,4.75E+21,1241593,312,238,0.823384109,6.548,0.65,1820.25,244.57,49.65,6.63,6330
12/15/2020,0.15629,272831838.6,106861,29.76955,1624791.814,176586,19350.06,61834.36601,1046423,5.0685,10679386.5,146820,2.8543,8046692.67,63443,6.0451,1258746.06,32027,569270.5201,329161,12.775,10675359.81,315862,81.85,1348469.209,228718,1.67305,15330195,120743,0.029145,528730999.8,41712,0.16815,207684188.4,82853,0.48265,514053464.1,346976,65.52,128973224,3.16,84560575140,6489,3567.72,13468.6875,40999,13.13,311201,444755,0,589.17,12485644,79074915212,113848495.5,279636.5702,0.9762,958462,6.52E+21,1215285,283,245,0.822503701,6.5388,0.65,1844.3,248.94,49.61,7.48,5034
12/16/2020,0.160995,496276026.7,173866,30.0318,2161816.842,231879,20380.975,114306.3356,1659135,5.3065,11642308.1,142441,2.98175,16341154.18,120064,6.2587,3018027.44,62049,1185588.051,589563,13.0955,19839160.1,455176,87.15,2349124.199,299842,1.77015,13742356,105049,0.03032,1044220055,74388,0.179675,521143332.4,176468,0.51867,1249912571,783100,65.52,129132644,3.24,83601467306,6535,3559.678,13595.3125,42017,13.02,329645,488008,0,637.74,12481915,79951277395,113862090.8,281807.8559,0.9803,957194,6.41E+21,1261767,305,370,0.821355236,6.5323,0.65,1861.35,251.88,50.12,9.18,12192
12/17/2020,0.16571,770340713.9,233697,30.38895,3274786.131,320109,22066.34,184882.4767,2795084,5.361,21169940.1,281628,3.07145,31664479.85,200515,6.47175,4783000.53,98821,2006130.02,974504,13.477,37795134.7,724457,96.975,4161454.893,605965,1.73365,11618488,101441,0.031085,1955526630,125407,0.189665,801478603,281009,0.57314,1801379928,1218958,65.52,129284666,5.28,1.39E+11,6540,3583.773,13589.25,43508,13.05,325499,537242,0,643.16,12481942,79627450773,113875680,283549.4698,0.9756,921579,1.10E+22,1342281,296,219,0.815793767,6.5321,0.65,1871.95,259.88,50.78,14.96,10518
12/18/2020,0.164205,404588707,145567,30.6068,2045326.343,200766,22952.27,79646.13432,1613775,5.3575,10031010.9,143943,3.05045,15551156.84,104747,6.4347,2654212.12,55192,1000012.98,554335,13.487,18652767.65,433081,105.165,3141671.536,569257,1.69015,6732255,64628,0.030905,949196559.6,59650,0.185675,358406658,125905,0.58011,970255895.5,691560,65.52,129431952,3.05,74197672209,6491,3632.39,13497.8125,40747,13.13,319451,476663,0,654.55,12481434,79037397236,113889177.8,285546.1857,0.9759,920804,5.56E+21,1193950,301,269,0.817260543,6.5395,0.65,1878.95,260.12,50.69,11.05,13693
12/19/2020,0.164675,342041141.9,138007,32.15125,4117460.293,356909,23464.5,86045.06468,1678611,5.354,8289631.5,109958,3.0566,12646345.4,82690,6.4041,2179385.73,44907,858803.8846,562281,13.502,14656408.42,388281,114.595,2753360.2,489308,1.68465,7757307,64847,0.031165,693795912,54600,0.183335,205652100.1,81215,0.580005,614731783.6,412482,65.52,129550133,2.77,70165553145,6514,3573.612,13501.9375,40848,13.07,262066,477560,0,658.7,12484016,79608772275,113902679.8,280966.9359,0.979,891097,4.89E+21,1162872,279,182,0.817260543,6.5395,0.66,1878.95,260.12,50.69,10.03,10850
12/20/2020,0.16311,336692485.2,140413,33.8083,4477498.818,346574,23638.56,76690.14569,1743225,5.267,9485680.4,122083,3.09445,28833397.52,183409,6.45505,4335123.87,78452,823958.2284,505181,13.2755,17512162.52,440839,117.215,2671305.328,513158,1.61555,5851925,57271,0.031225,1529437087,103226,0.17909,158184778.9,67992,0.56639,544352722.1,372634,65.52,129681011,2.03,44525185130,6542,3619.78,13614.125,39616,12.99,268525,404962,0,638.17,12477287,80319231358,113916293.9,286901.0897,0.984,913631,3.42E+21,1074305,306,192,0.817260543,6.5395,0.66,1878.95,260.12,50.69,9.86,8331
12/21/2020,0.15737,430322921,159210,33.1786,4558115.88,387995,23087.625,88030.29724,1593949,5.034,15555773.8,208560,3.0317,28585530.14,173621,6.2994,5264407.08,103168,843251.1657,521589,12.6905,19505156.54,470620,109.52,2599527.814,401306,1.54985,5739528,54088,0.030235,1471631429,86094,0.170885,185129011,78265,0.535105,593235772.1,382588,65.52,129784777,3.28,80001622383,6504,3677.136,13520.75,42079,13.11,271343,403845,0,607.9,12479168,79552645599,113929814.7,289574.4372,0.9802,930165,6.18E+21,1146949,300,231,0.817661488,6.5493,0.66,1869.25,264.08,49.57,9.35,8956
12/22/2020,0.154625,472974503.2,188714,32.78255,3563635.673,359713,23265.335,87033.12616,1496277,5.0165,13992355.8,183700,2.9136,23679544.35,144499,6.114,3890064.24,74791,918851.2565,522945,12.551,18929126.96,446952,109.4,3210319.325,479898,1.5129,7486927,66299,0.029055,1360964666,86516,0.16367,282150275.9,107365,0.480555,1509931701,930642,69.19,129891256,2.9,66555945514,6502,3668.281,13476.625,42003,13.13,270186,407729,0,637.23,12481186,79413268364,113943291.3,287688.3518,0.9786,927322,5.22E+21,1147101,274,224,0.821557673,6.5426,0.66,1873.3,269.54,49.22,8.33,6283
12/23/2020,0.1464,818577125.1,262757,32.34775,3940926.442,431164,23521.775,119047.2597,2194611,4.935,13136426.7,175353,2.60585,49781788.43,261635,5.60945,7574275.52,130840,1208807.365,733896,11.88,47463792.21,849808,108.38,3923591.074,666325,1.3439,14168317,109825,0.026825,2142604251,133022,0.14431,925492965.8,278008,0.35343,4553848887,2197549,69.19,129991984,4.19,1.08E+11,6597,3696.187,13712.6875,48714,12.95,321381,458030,0,585.25,12480767,80401648551,113957004,295181.6095,0.9765,930937,8.97E+21,1254308,303,195,0.820075447,6.54,0.66,1867.1,271.42,49.46,8.84,7519
12/24/2020,0.144675,738995663.2,232837,31.82965,2999570.853,317894,23480.795,69013.83425,1421257,4.916,15103613.3,201139,2.49145,42668258.77,235217,5.35085,5606507.6,96161,886335.8633,571510,11.267,40364233.42,797091,106.795,2696980.517,439395,1.28065,11726008,90250,0.026245,1751535455,102271,0.142485,995304326.5,318907,0.299565,3822010235,1645761,69.19,130128002,3.58,89685037081,6470,3684.746,13374.75,42719,13.15,294949,426189,0,612.32,12480824,78882857208,113970378.7,286676.6523,0.9769,881551,6.67E+21,1142743,252,217,0.820075447,6.54,0.66,1872.55,270.51,50.31,9.01,6321
12/25/2020,0.15533,589176673.8,196476,32.84715,2596272.905,237471,24220.73,79519.94357,1504426,5.163,9655072.7,138795,2.6667,29259347.75,162235,5.68205,3582565.7,63604,798009.6292,468979,11.561,23552756.6,495200,119.455,3117913.949,517497,1.4051,8592846,69957,0.028115,1544825224,91691,0.155285,432924506.7,196586,0.328165,3342216004,1552013,69.19,130224842,3.9,91695148943,6435,3609.208,13406,53908,13.18,267425,401214,0,626.83,12480424,78458935977,113983784.7,281844.035,0.977,904308,7.10E+21,1140417,312,132,0.820075447,6.54,0.66,1872.55,270.51,50.31,9.52,5274
12/26/2020,0.15801,563232604.1,192288,33.41785,2418941.544,280678,25602.93,97806.51339,1735574,5.203,9129517.1,127814,2.63925,21402740.25,123712,5.7984,2710271.12,51923,958585.5065,541191,11.2705,25207042.05,532032,128.675,3461075.647,532001,1.3831,6201784,53368,0.028165,932421941,60818,0.149565,240169863.9,88927,0.306355,1685723999,796952,69.19,130335890,2.9,66456740443,6583,3653.75,13726.875,45645,12.9,265630,407771,0,636.07,12478956,80390812298,113997511.6,292173.1417,0.9786,897680,5.20E+21,1139562,326,104,0.820075447,6.54,0.66,1872.55,270.51,50.31,11.22,7737
12/27/2020,0.15653,798134617.2,241054,33.6625,3747872.718,383603,26387.53,148455.5862,2438493,5.172,22121978.6,265880,2.66495,36340504.78,191941,5.8245,4922555.86,78358,1859968.15,1047001,11.5745,49945357.04,963026,128.745,3743173.13,620934,1.3116,11065395,88389,0.02835,2702426365,151406,0.146025,443554533.5,143024,0.289455,1453625832,675084,69.19,130453202,4.39,98656135135,6508,3650.84,13504.3125,45278,13.11,258924,429897,0,683.98,12478004,79617170233,114011015.9,286869.8532,0.9805,874902,7.56E+21,1177372,281,154,0.820075447,6.54,0.66,1872.55,270.51,50.31,15.13,11866
12/28/2020,0.16547,881547663.5,278089,34.81255,4121783.103,365388,26680.475,79721.7425,1508204,5.8795,49271746,658089,2.7401,21818607.04,137437,5.8652,3023346.77,57439,1627154.393,961277,12.396,33021138.05,696948,128.83,2349842.955,441642,1.4098,10974507,84012,0.029245,1683299563,104795,0.14493,285941388.6,101453,0.26623,1547274302,654614,69.19,130574633,5.15,1.14E+11,6597,3784.431,13658.3125,46018,12.9,294726,465651,0,729.59,12478868,80353454827,114024674.2,300739.6361,0.9761,934961,8.87E+21,1256783,269,151,0.81879964,6.5346,0.66,1872.55,268.51,50.1,17,11910
12/29/2020,0.183485,1475500720,483117,37.5087,7022548.487,626216,27232.21,69411.59261,1605166,7.081,65605380.9,963377,2.70145,22432367.24,145045,5.8189,2809673.89,49585,1106876.359,820504,12.2,33522575.32,712480,129.32,1732248.384,395856,1.59125,24077341,164781,0.028625,2631697624,160443,0.141315,390541189.8,126128,0.23487,4215576309,1735386,69.71,130692625,4.5,96068312188,6410,3784.291,13298.375,44851,13.3,293980,452769,0,731.55,12481859,78498863946,114037972.6,292932.1504,0.9812,914917,7.42E+21,1206703,278,226,0.816193275,6.53,0.66,1873.9,262.88,50.16,14.45,6686
12/30/2020,0.18729,670221026.8,281329,38.6152,2424623.467,318773,28130.27,95356.05783,1916095,7.3995,43369301.8,650150,2.62645,16477769.52,109286,5.7012,2917809.66,61020,1008574.099,692405,11.5135,21085878.86,472553,129.425,1727676.641,433275,1.59825,10523673,83458,0.027315,1207710716,82701,0.135005,274679216,100422,0.2164,2578637039,1059155,69.71,130819038,5.51,1.14E+11,6544,3670.116,13562.6875,43028,13.01,280129,451586,0,752.53,12476014,79683258757,114051535.3,289658.8006,0.9761,924589,8.99E+21,1227653,275,168,0.814332248,6.5208,0.66,1877.55,269.03,50.22,14.62,6759
12/31/2020,0.182615,447672619.8,171189,37.7573,1887715.835,215191,28899.59,75508.50515,1552793,8.254,59255089.8,986856,2.60175,13739882.68,94764,5.6671,1674936.79,34674,863375.5798,623216,11.246,18778512.86,458571,127.135,1248723.034,276558,1.51795,10697724,80102,0.026855,921669879.7,59381,0.1297,217877056.9,80428,0.21546,1391876890,570174,69.71,130936929,4.92,99481529136,6502,3738.496,13492.8125,41259,13.08,279919,426829,0,737.15,12475450,79183032550,114065028.1,293670.9535,0.9762,915403,7.77E+21,1163876,285,203,0.817661488,6.525,0.66,1891.1,267.01,50.24,13.94,6848
1/1/2021,0.178215,462201570.9,178824,37.5679,2435989.127,287020,29127.66,54182.92501,1314910,8.7755,50583028.7,816216,2.6142,13298192.52,101560,5.6757,1195797.11,25564,675114.0933,483671,11.5565,23199628.14,513363,125.23,1539801.808,349403,1.67125,18813441,150256,0.02681,687812306.6,49661,0.12983,241901706.1,87371,0.228495,1490489727,652631,69.71,131063070,3.33,66560418720,6545,3730.319,13534.1875,40957,13.06,258943,446762,0,730.6,12481118,80034402241,114078562.3,293762.6595,0.9798,902125,5.19E+21,1136712,259,74,0.817661488,6.525,0.66,1891.1,267.01,50.24,16,6939
1/2/2021,0.176235,660303281.2,231432,37.9984,3018062.206,342120,30755.015,129993.8734,2245922,8.75,64951391.2,1087271,2.6351,17549382.44,128653,5.73625,2049822.63,44282,1352618.577,824134,12.047,25747352.18,548684,131.58,2442266.765,569576,1.81765,22401546,195073,0.027035,1134173981,78132,0.12987,222846091.6,81233,0.22902,1134029208,457387,69.71,131205836,5.3,1.03E+11,6601,3851.062,13668.75,40870,12.94,259139,424287,0,774.9,12478403,80944343007,114092231,306346.6018,0.9827,924703,8.01E+21,1170839,272,116,0.817661488,6.525,0.73,1891.1,267.01,50.24,20,8771
1/3/2021,0.191775,1201451449,403926,39.7453,4903626.697,499815,32588.25,120957.5668,2369698,9.7,57323818.3,1007535,2.71505,34686424.89,220237,6.17215,5685003.59,95203,2813603.886,1636501,12.9735,44451096.87,861052,149.09,3813834.077,861814,1.98725,37747051,317362,0.028345,2556032496,156011,0.132025,397760722.3,130842,0.22302,1178158964,476694,69.71,131347921,10.32,1.70E+11,6476,3872.312,13479.25,43196,13.15,256428,494406,0,978.69,12470259,78950689587,114105710.3,303868.9075,0.9777,851089,1.30E+22,1234419,304,107,0.817661488,6.525,0.73,1891.1,267.01,50.24,44,19081
1/4/2021,0.215765,1463415576,548636,41.19465,5306248.166,546562,32494.38,140899.8857,2642408,9.856,47943722.2,873097,2.80905,52251721.55,289402,6.8032,10260011.67,182487,4245010.94,2477862,13.6675,66724684.51,1233477,158.285,3530422.204,869279,2.33075,35966844,323343,0.03022,4735501702,298827,0.1503,966556893.5,324104,0.230525,1518296110,641712,69.71,131501277,16.46,2.59E+11,6517,3861.593,13496,43280,13.08,258351,516263,0,1043.16,12482230,79459728805,114119206.3,303251.2505,0.9769,777590,2.01E+22,1275169,268,117,0.816060062,6.4601,0.73,1930.8,265.98,51.35,50,20818
