Date,EtherPrice,ADA_Price(USDT),BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XRP_Price(USDT),BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockDifficulty,BlockSize,DailyActiveEthAddress,GasLimit,GasUsed,NetworkHash,ERC20 daily token transfer,TransactionFee, Ethereum daily transactions,verified-contracts,USD_EURO,USD_YUAN,Gold_Price,NASDAQ_Ind,GOOGLE_TREND,TWEETS
2020-06-01,248.21,0.07742,17.52015,2989853.06,105705,9824.52,826964,2.7468,9842934.56,87959,7.07165,2338204.77,54795,823816.6994,318497,46.925,599583.6772,85242,0.016445,1272003797.0,53201,0.073115,0.206705,65.42,99501528,0.48,32379485381.0,2299.27,29940,355227,9980666,59422202661,182664.2025,499801,1.8e+21,929874,94,0.899038029,7.1263,1734.8,160.45,6.93,4614
2020-06-02,237.81,0.07984,17.6069,2536257.15,116512,9860.375,1004312,2.7485,13945544.07,108156,7.08985,2544360.71,61804,955520.9186,355417,47.125,920374.0312,114367,0.01672,1378466762.0,57196,0.077625,0.20697,64.81,99631855,0.51,36613726636.0,2308.87,30160,388814,9980480,60656887961,185110.461,529945,2.08e+21,980902,73,0.895575855,7.0992,1740.25,161.2,9.0,4719
2020-06-03,244.56,0.08215,17.427,2650311.14,67283,9592.13,562784,2.6853,6620031.17,56588,6.9598,1247535.52,33636,502928.1337,213792,46.585,428190.8216,64465,0.01663,764202136.0,30738,0.081135,0.20352,64.81,99758353,0.44,29769950061.0,2357.415,27391,352013,9979408,60245383681,186574.1541,484729,1.62e+21,898364,102,0.889205051,7.1115,1717.6,163.43,7.11,3716
2020-06-04,243.35,0.0872,17.5475,2320525.89,73781,9727.69,665881,2.70805,6329555.25,60642,6.92885,1520356.78,42221,669369.3392,253226,47.29,471692.4157,70634,0.016895,932477687.5,40254,0.08241,0.2042,64.81,99914268,0.45,31888384257.0,2367.81,28846,366835,9981730,60867856811,187369.4002,508151,1.74e+21,930407,77,0.883236177,7.1075,1706.45,162.86,7.83,4122
2020-06-05,240.08,0.086995,17.6047,2454899.86,88109,9704.65,566062,2.7672,9928226.04,83616,6.8782,1128745.49,33112,502547.411,205337,47.13,400925.036,58184,0.01686,705915471.0,28964,0.080455,0.20353,64.81,100165981,0.48,32258089816.0,2316.215,27446,347352,9981234,61502016231,186074.6592,486211,1.82e+21,901995,85,0.885190759,7.0808,1709.55,167.34,7.29,4207
2020-06-06,242.08,0.085665,17.6213,2105593.92,61035,9643.735,435796,2.80595,6954722.69,61002,6.8507,737185.65,20956,389423.078,161709,46.795,226441.4476,42622,0.016935,495444520.4,22346,0.079285,0.203175,64.81,100333342,0.53,38721024282.0,2340.879,29092,332189,9978583,61088327324,186023.9917,557473,2.06e+21,946196,39,0.885190759,7.0808,1709.55,167.34,7.2,4816
2020-06-07,244.75,0.086365,17.48225,1816342.74,72263,9706.92,637766,2.8042,6966955.95,59285,6.84705,935207.74,28103,571102.5552,226478,46.71,306262.5415,46193,0.01762,1568620124.0,65530,0.07924,0.203445,64.81,100449362,0.58,40787069912.0,2366.153,29164,317232,9980244,60748748486,188580.2037,573222,2.24e+21,943786,43,0.885190759,7.0808,1709.55,167.34,7.29,3361
2020-06-08,246.47,0.086515,17.43115,1657535.11,56439,9764.5,485139,2.79895,5806942.68,52158,6.867,810045.22,23058,383116.5472,159981,46.515,220499.0699,38235,0.018065,1258883594.0,49098,0.079435,0.20365,64.81,100566359,0.58,41524824461.0,2333.228,29047,369337,9978900,60052985764,185010.9266,535339,2.27e+21,966206,87,0.885504295,7.07,1692.0,185.91,8.01,6127
2020-06-09,244.0,0.0847,17.4111,1631274.58,57351,9777.215,551863,2.76925,6652406.87,58690,6.84155,674949.52,17077,420327.1713,185974,46.16,219681.6354,38178,0.01774,714307909.1,28382,0.07912,0.202665,64.92,100677504,0.57,37266087486.0,2285.532,28817,361895,9979235,61096035988,183292.2598,517044,2.15e+21,923075,91,0.881212548,7.0765,1707.5,187.01,7.29,5477
2020-06-10,248.01,0.08326,17.3897,1807563.86,69304,9828.72,560909,2.75365,5910175.94,51709,6.79475,682301.33,17363,431285.6172,185330,46.26,319582.7302,48823,0.01757,578951235.8,23604,0.078495,0.202005,64.92,100791630,3.44,582000000000.0,2277.162,31137,348050,9981745,60311175849,179062.9459,514404,1.3e+22,939890,65,0.880669309,7.0599,1717.65,185.73,6.57,5872
2020-06-11,230.21,0.079435,16.8191,1801896.12,103594,9582.81,966502,2.6354,11340411.32,85908,6.5364,1539494.39,36278,816456.8916,312655,44.925,538636.1598,70189,0.01667,880233994.0,40773,0.074965,0.195415,64.92,100906566,3.83,710000000000.0,2281.666,30366,349349,9979137,61181419926,181450.5696,491277,1.54e+22,925331,84,0.878889084,7.064,1731.9,174.7,8.01,4404
2020-06-12,237.54,0.077375,16.43765,1932061.47,60037,9372.005,553203,2.5558,6357355.39,49771,6.33265,982601.11,21038,446515.3412,181977,43.97,236934.1859,40477,0.016085,429158018.5,19211,0.071955,0.19065,64.92,101020408,0.55,35616566860.0,2275.795,27921,364656,9980198,61189587169,182327.0387,515655,2.05e+21,889318,77,0.888651915,7.0825,1735.85,177.7,6.48,3678
2020-06-13,238.21,0.07927,16.72605,2023311.83,44616,9469.15,392763,2.6006,3760241.26,33656,6.4485,605631.0,14998,253797.7809,134555,44.9,151582.8052,29696,0.01656,360463122.3,16408,0.073455,0.19271,64.92,101147141,0.45,29377910098.0,2291.641,25744,343521,9982525,61047248653,182747.7365,471643,1.59e+21,833267,64,0.888651915,7.0825,1735.85,177.7,7.74,5230
2020-06-14,231.61,0.077755,16.692,1697344.55,43765,9407.72,415568,2.5868,3725316.31,36051,6.4051,546649.46,14714,304943.2119,158093,44.57,170082.7403,31779,0.01643,319376526.5,15089,0.072425,0.1913,64.92,101258646,0.4,24230716812.0,2300.612,25218,318564,9980816,61760294204,183596.2569,463063,1.34e+21,785017,31,0.888651915,7.0825,1735.85,177.7,6.66,5036
2020-06-15,230.98,0.07734,16.4749,1521685.21,95145,9384.06,839521,2.55,7697502.48,59946,6.27895,1174833.24,25854,875026.9206,308126,43.885,355287.5402,46769,0.01611,782994181.0,31984,0.07084,0.1913,64.92,101370363,0.64,43250992524.0,2302.546,29458,356076,9980246,61069649199,183324.2542,514653,2.53e+21,912281,79,0.887311446,7.0887,1710.4,182.99,7.56,4998
2020-06-16,235.35,0.078735,16.40435,1614905.64,60818,9475.82,543481,2.5428,4326837.91,36308,6.24705,740100.18,17797,499194.6676,188136,43.805,215557.5907,33537,0.016105,407083968.5,16596,0.07118,0.19238,64.75,101480065,0.6,40533137609.0,2353.433,28873,352652,9977209,60941058656,186231.7117,514563,2.31e+21,904928,96,0.888178346,7.0854,1728.35,185.06,7.47,5431
2020-06-17,233.76,0.08137,16.4157,1502697.31,64280,9496.055,536158,2.5609,6091826.14,49060,6.26805,961451.45,20934,478187.2917,189653,43.985,324893.8614,45652,0.01617,470811398.3,19889,0.07162,0.192755,64.75,101585564,0.64,42028712404.0,2301.87,28123,346857,9984092,60946003731,181591.9844,529859,2.42e+21,879736,93,0.89134504,7.084,1717.3,183.28,6.75,8035
2020-06-18,231.24,0.08263,16.27955,1382820.87,55749,9425.725,475074,2.55245,4359298.21,36348,6.24605,699279.88,18328,334347.7992,145815,43.75,193534.9894,32774,0.016115,297870834.7,13596,0.071195,0.19145,64.75,101692650,0.56,38424496007.0,2296.669,28974,374782,9980779,61069412568,183042.3685,529846,2.23e+21,913845,96,0.891583452,7.0869,1732.65,183.93,6.39,5129
2020-06-19,228.71,0.08082,16.05885,1324135.6,49571,9348.275,503484,2.5307,4672218.85,37834,6.27465,1469088.19,34321,397284.5981,160682,43.16,304810.9754,39094,0.015935,369504217.7,16327,0.070085,0.188485,64.75,101816499,0.6,39365512466.0,2330.632,30653,363156,10743046,66910453808,187071.0167,572897,2.48e+21,945942,75,0.893734918,7.0707,1728.55,185.26,5.76,4513
2020-06-20,228.89,0.07973,16.01005,1427210.22,46408,9334.59,382778,2.53075,5184300.27,41049,6.29935,1009125.01,21113,303704.9883,129778,43.23,202428.9463,32764,0.015915,305950553.2,13740,0.069665,0.18758,64.75,101974272,0.47,29553002666.0,2358.639,31027,366642,11867176,72612038879,187926.7704,547762,1.95e+21,941415,55,0.893734918,7.0707,1728.55,185.26,6.75,3483
2020-06-21,227.83,0.078985,16.01825,1317075.84,42105,9326.82,321015,2.5251,3712205.79,29248,6.23785,478546.53,13895,256305.2373,109238,43.285,159632.6785,24986,0.0159,193430086.9,9721,0.06913,0.186975,64.75,102116463,0.46,29937373565.0,2346.555,34003,350978,11950565,73789408610,187588.6189,559428,1.99e+21,987058,49,0.893734918,7.0707,1728.55,185.26,5.49,3878
2020-06-22,243.3,0.08097,16.24215,1706812.42,56474,9490.19,588704,2.54995,6506047.56,44924,6.29385,856720.99,21062,749030.1111,256688,43.65,281907.3974,34486,0.0161,444402664.1,21488,0.07019,0.18765,64.75,102229470,0.63,41302954545.0,2319.236,36756,385734,11883870,72492819746,184143.0795,634837,2.85e+21,1092083,69,0.888099467,7.0678,1745.45,186.75,7.83,5265
2020-06-23,243.16,0.083175,16.44745,1453306.73,49946,9655.29,474319,2.57835,4782427.35,36934,6.3739,723522.84,18141,442296.3148,172649,44.24,219437.961,30539,0.01644,502293048.3,25204,0.07146,0.18911,64.9,102349204,0.69,45491287860.0,2350.415,37098,401405,11956674,72895209155,187652.3397,659346,3.2e+21,1119442,81,0.883236177,7.0575,1756.6,187.68,8.28,5223
2020-06-24,234.56,0.08266,16.1933,1529800.3,74620,9460.41,572362,2.53665,7256521.58,52796,6.2972,1270530.83,26866,921634.0534,289888,43.415,357937.9722,49816,0.01622,654819800.3,29685,0.06999,0.186185,64.9,102478463,0.73,46589720161.0,2362.403,38433,381492,11945719,73472841345,188992.2743,584545,3.31e+21,1070862,83,0.88715401,7.077,1775.7,183.89,7.11,4538
2020-06-25,232.35,0.08209,15.9572,1201354.75,59861,9273.91,536205,2.49075,4596650.78,37777,6.18685,619337.72,15718,613748.5935,192323,42.5,241972.0063,33515,0.015915,452767718.5,19849,0.068245,0.1825,64.9,102637549,0.66,42575132701.0,2405.277,38239,377998,11805413,72163570447,191614.8727,544169,2.95e+21,1041742,88,0.891186169,7.0768,1758.55,187.67,7.02,3298
2020-06-26,229.46,0.08114,15.8375,1041399.0,52275,9205.85,510947,2.4804,6754320.83,49656,6.09905,864324.74,20739,628340.0701,192182,42.715,348389.3421,47569,0.01587,391427883.0,18160,0.067255,0.182025,64.9,102801929,0.61,38176707953.0,2406.899,35309,380731,11917515,73135681440,191549.0379,570798,2.69e+21,1017505,65,0.891662951,7.0768,1762.1,182.17,7.02,3521
2020-06-27,220.81,0.079005,15.4469,1309335.66,63605,9087.105,499415,2.4064,8648158.36,61071,5.81675,2050691.22,38195,645950.6144,207051,42.08,301504.6343,45758,0.015645,603752848.7,25359,0.064875,0.17878,64.9,102945748,0.55,36769845271.0,2387.371,36473,375433,11831137,71543111126,187756.7497,547007,2.52e+21,1017138,58,0.891662951,7.0768,1762.1,182.17,6.21,3164
2020-06-28,224.99,0.07883,15.2506,1402858.96,43845,9064.175,374404,2.3493,4730178.81,35387,5.66955,800176.42,17621,444766.5688,144728,41.205,169011.9869,28350,0.0156,360321981.7,15395,0.06352,0.176015,64.9,103101379,0.55,35078209646.0,2341.417,33612,384846,11910675,73730203640,188072.1358,535941,2.42e+21,997731,51,0.891662951,7.0768,1762.1,182.17,7.02,4318
2020-06-29,227.86,0.08209,15.4185,1511856.38,53592,9154.36,434299,2.37325,6438745.88,44546,5.7882,1466128.5,27684,597915.5224,183558,41.62,323346.172,38361,0.015985,659473533.8,25897,0.064635,0.1771,64.9,103231833,0.58,39552762105.0,2397.435,34827,445326,11750394,71375635583,189963.4223,559913,2.7e+21,1056189,95,0.889917238,7.0794,1768.8,184.81,6.48,4349
2020-06-30,225.58,0.083465,15.4256,1315772.42,40777,9165.74,328083,2.374,3473008.49,29069,5.77885,599062.53,15394,415036.0298,143612,41.52,170712.3676,26189,0.016275,469446916.3,19077,0.06599,0.17635,64.19,103355396,0.73,52294541588.0,2358.195,34511,424414,11943192,73318387064,189228.7371,570953,3.61e+21,1111318,121,0.889917238,7.0651,1770.7,187.23,7.2,3845
2020-07-01,231.05,0.089905,15.60515,1612208.19,51459,9185.04,374832,2.37265,5457636.81,39691,5.71865,939549.23,20805,517351.5887,176455,41.465,189759.3367,27100,0.016615,631037219.8,24807,0.067625,0.1759,64.19,103485373,0.71,47358992980.0,2337.925,35255,411699,11665708,71176581831,185545.71,568406,3.22e+21,1044438,107,0.888178346,7.0703,1787.4,187.74,3.74,4544
2020-07-02,226.49,0.09488,15.58785,1399345.39,71043,9159.265,470292,2.3678,6918758.29,50185,5.6756,1340494.35,27102,592485.9112,210294,41.405,274520.0542,34825,0.016725,1094274819.0,47451,0.068005,0.17561,64.19,103648645,0.63,42603951322.0,2358.316,36414,406711,11861903,72107146226,186918.4078,596188,2.91e+21,1039119,102,0.889917238,7.066,1771.85,188.24,4.07,4332
2020-07-03,225.15,0.09473,15.32515,1211128.83,49275,9072.4,343189,2.3868,7833952.13,53868,5.64405,886411.6,17947,314578.5004,139167,41.085,190294.7756,27007,0.016605,518559896.1,22590,0.0673,0.17548,64.19,103791471,0.67,44742407160.0,2382.837,35935,388347,11708464,71788223874,190406.3447,590844,3.02e+21,1022098,68,0.889917238,7.066,1774.65,188.24,4.29,4064
2020-07-04,229.34,0.098285,15.4202,1319545.75,50225,9096.625,335225,2.43755,6960525.36,53081,5.6727,685080.04,16776,307726.4659,134338,41.62,239298.3279,33010,0.016715,492305345.7,21984,0.06747,0.17713,64.19,103962056,0.55,33268484751.0,2408.139,32081,384319,11897229,72784835528,190449.2609,544421,2.25e+21,946287,79,0.889917238,7.066,1774.65,188.24,3.74,4052
2020-07-05,228.03,0.09909,15.5232,1120649.91,56998,9102.205,384500,2.43335,7043578.91,54097,5.6746,928926.17,21523,355747.1201,152077,41.845,235045.8286,31821,0.01686,635875944.7,26555,0.06756,0.177525,64.19,104201996,0.55,31655035139.0,2377.38,29736,344150,11766025,72950841323,188952.1425,492667,2.1e+21,880075,73,0.889917238,7.066,1774.65,188.24,4.29,3666
2020-07-06,241.76,0.101635,15.89875,1606449.31,91208,9206.805,533540,2.50895,10564718.47,78597,5.87725,1766297.26,37906,864817.507,268187,42.82,368489.7152,47338,0.017455,1308886115.0,62112,0.06945,0.18283,64.19,104367766,0.65,40437764877.0,2389.479,34649,382756,11717902,71920102702,190273.3022,586049,2.72e+21,1020012,100,0.884407889,7.0159,1774.4,189.7,4.4,5520
2020-07-07,239.35,0.11138,16.5584,1880630.34,132373,9299.93,433481,2.58455,7191106.16,56115,6.16165,1859464.06,43688,600424.9721,213589,43.73,307753.4438,37184,0.01761,896802894.6,41293,0.07259,0.18692,62.38,104545360,0.62,40907231924.0,2349.911,35739,406188,11847029,73031480121,188128.8811,594732,2.77e+21,1064506,88,0.885034074,7.0127,1775.5,187.09,4.29,5571
2020-07-08,247.11,0.123785,17.0407,2271202.72,159450,9346.73,652605,2.61955,12305221.06,88215,6.42695,2506010.43,56710,958185.8371,309582,44.37,537390.4083,59397,0.017565,1341452981.0,56941,0.0794,0.195295,62.38,104688452,0.81,52093643866.0,2428.375,36696,406388,11698675,72958739417,194438.6022,629970,3.6e+21,1092210,86,0.88269044,7.0041,1799.35,189.97,5.39,5357
2020-07-09,242.08,0.126975,17.05465,1869273.67,141530,9334.245,575491,2.66505,11451467.32,84851,6.64075,2873559.61,64531,647641.5829,243580,44.84,413268.7653,50271,0.01824,1719100197.0,78953,0.08794,0.204035,62.38,104831760,0.74,47477907527.0,2403.29,36306,404057,11894129,72763009946,191400.8872,613391,3.26e+21,1070343,101,0.885112409,6.9923,1812.45,188.14,5.17,4253
2020-07-10,241.21,0.121235,17.07005,2099193.57,127050,9260.38,525484,2.63555,6882737.22,65105,6.5149,1616323.34,41602,455025.1239,181124,44.32,256685.4454,34160,0.018335,1068163190.0,47251,0.089745,0.20086,62.38,105011595,0.6,38637254876.0,2391.924,33660,385148,11837007,72210167258,188557.7734,573716,2.56e+21,1034806,87,0.88354833,6.999,1805.75,189.24,4.62,10018
2020-07-11,239.25,0.12183,17.4669,2318005.65,144715,9261.185,413452,2.62065,5558764.17,55556,6.4434,1049169.15,28983,294476.0063,140265,44.505,186318.6897,27163,0.01825,826526597.9,36753,0.09153,0.20008,62.38,105224148,0.55,33735159452.0,2396.733,31408,391142,11722436,72943190236,192487.6551,528691,2.25e+21,982930,74,0.88354833,6.999,1805.75,189.24,3.85,5952
2020-07-12,242.84,0.12602,17.95995,2995977.41,179573,9268.385,484875,2.6183,5957196.31,58233,6.4833,1042671.42,26430,469315.1172,201729,44.69,245471.1215,34963,0.01827,600815518.3,28360,0.094715,0.2012,62.38,105447888,0.51,32085351933.0,2423.943,33339,372090,11892084,73073815745,193606.8197,559093,2.11e+21,997960,70,0.88354833,6.999,1805.75,189.24,4.18,5084
2020-07-13,239.53,0.12558,18.3541,3228967.7,207676,9272.965,642552,2.58515,10436749.45,85302,6.3817,1360318.72,36550,604093.0425,240032,44.32,445103.8423,52216,0.017855,922411496.9,40193,0.092705,0.199945,62.38,105588503,0.75,50960828747.0,2444.765,38813,422083,11960544,73850785774,195185.0935,659918,3.6e+21,1151834,81,0.879971841,6.9959,1808.05,184.82,4.4,7493
2020-07-14,240.44,0.12841,18.23985,2385481.97,167283,9249.23,613139,2.55605,5667056.79,45378,6.31415,913200.65,24501,426320.8919,172704,43.895,246958.9888,33873,0.0176,624134874.7,27627,0.09106,0.198875,62.01,105739361,0.65,44351239353.0,2408.928,35595,418471,11937483,72909067421,190762.5661,627006,2.99e+21,1098661,107,0.876731545,7.006,1798.2,188.24,4.4,5033
2020-07-15,238.42,0.131615,17.85705,1959582.73,126220,9226.725,554780,2.5477,4751008.56,39521,6.27495,844699.27,20336,368350.6652,154984,43.605,216931.7592,31043,0.01761,438452843.8,20025,0.093225,0.198145,62.01,105858345,0.77,51587477037.0,2384.779,36339,436128,11955157,73788176889,190147.5158,571263,3.59e+21,1111360,61,0.876731545,6.9885,1809.3,192.36,3.41,3792
2020-07-16,233.61,0.128365,17.3999,2053439.44,150330,9165.66,681807,2.51855,6221059.99,49519,6.12705,1622357.97,36797,587161.7389,222138,42.715,389747.3708,48225,0.017365,671120048.1,28443,0.098195,0.19583,62.01,105970267,0.85,55735259161.0,2416.896,34885,394000,11930537,72500484619,190666.2482,543190,3.87e+21,1068620,86,0.874661069,6.9881,1804.6,192.04,4.29,4095
2020-07-17,232.77,0.124145,17.11615,1854764.1,116734,9144.02,470991,2.4978,3728663.25,32978,6.03015,986142.76,23198,325600.2144,149088,41.995,201904.6002,27190,0.017165,340578913.3,16449,0.103025,0.194435,62.01,106079399,0.86,58219936374.0,2361.18,35469,385733,11812362,72007685336,186762.8145,582189,3.97e+21,1078101,107,0.87427872,6.9912,1802.9,194.85,4.07,3609
2020-07-18,235.84,0.12247,17.1091,1687884.76,92079,9162.295,430377,2.49895,3104973.62,28953,6.0404,822250.43,21310,341356.6182,136494,42.165,171429.4828,24619,0.017295,322484939.4,16884,0.102365,0.197155,62.01,106182011,0.8,50656559485.0,2402.132,37273,362714,11944837,74033402643,192865.5901,602926,3.64e+21,1071509,46,0.87427872,6.9912,1802.9,194.85,3.74,0
2020-07-19,239.22,0.123345,17.5848,2597680.63,146972,9189.645,440449,2.5434,6845332.38,51506,6.0755,820704.5,23586,348803.5207,144896,42.545,195427.4033,25550,0.017475,406733413.5,19128,0.10045,0.199725,62.01,106276743,0.87,54609003475.0,2424.578,39012,375637,11899546,73510728068,191833.4859,633438,3.94e+21,1082448,63,0.87427872,6.9912,1802.9,194.85,3.96,3418
2020-07-20,236.16,0.12086,17.74055,2487505.49,152776,9184.885,557096,2.5733,6607702.95,46394,6.0653,1093665.89,31347,396657.9194,164435,42.295,180313.8811,26277,0.017345,404033197.8,19452,0.097205,0.19713,62.01,106378980,1.05,70536742504.0,2362.944,38791,413162,11902209,72789157337,187914.2271,673343,5.08e+21,1143700,95,0.873973082,6.9829,1810.3,197.4,3.63,3521
2020-07-21,245.87,0.120465,17.5965,2110735.01,121615,9275.39,782959,2.5926,6314726.35,46486,6.11015,1100039.4,27933,637462.0807,240019,42.855,314440.3762,43360,0.01739,487837067.8,22312,0.095365,0.19707,60.94,106487144,1.17,75884344678.0,2302.394,38915,377815,11868511,72751379169,182592.6446,660325,5.33e+21,1120095,72,0.869943454,6.98,1823.2,198.23,4.51,4436
2020-07-22,264.32,0.1235,17.9084,2174379.2,100580,9454.08,663029,2.6404,6033633.94,46949,6.2734,1140641.3,24544,718417.683,273546,44.365,335459.8854,44272,0.017775,399538220.0,20917,0.09696,0.20147,60.94,106591986,1.21,72342074874.0,2277.415,39086,397424,11943131,74015587006,180690.7122,652397,5.19e+21,1138040,86,0.863036161,6.9988,1851.0,197.38,4.84,5609
2020-07-23,275.65,0.124035,18.4225,2393871.45,137920,9560.715,735371,2.65505,7589367.79,52424,6.3991,1325834.35,26711,1068774.579,378573,44.95,432494.1135,48442,0.01792,462917735.4,23717,0.097805,0.20601,60.94,106712725,1.44,81533077820.0,2360.073,38977,414992,11930028,74677796733,189843.8271,646703,5.99e+21,1147143,92,0.860363073,7.0034,1882.35,195.38,6.49,7211
2020-07-24,279.6,0.123085,18.96805,2790281.46,177083,9570.535,677725,2.624,6517615.19,47419,6.34835,1102864.61,22802,926033.0669,362608,44.52,246802.5687,38143,0.01793,526515505.6,26452,0.09698,0.206195,60.94,106824729,1.37,76416250014.0,2452.14,40054,392813,12023349,75049970554,195802.2415,670674,5.62e+21,1146282,94,0.85947572,7.0168,1893.85,192.24,6.82,6596
2020-07-25,305.67,0.13281,19.506,2956369.76,163597,9619.26,675222,2.66195,11334947.78,74248,6.47915,2114916.51,37635,1058927.306,424683,46.64,908436.854,108707,0.01835,726348655.3,30790,0.09828,0.20928,60.94,106940646,1.6,82224184318.0,2383.629,43155,414293,12430463,76179056080,186965.8875,677550,6.15e+21,1175506,56,0.85947572,7.0168,1893.85,192.24,8.25,7078
2020-07-26,311.47,0.146085,19.68765,2857739.16,171767,9815.98,945611,2.72045,13592403.88,83412,6.6711,2454857.58,43627,1270368.753,486058,48.63,895757.1956,98088,0.01865,847552344.2,40606,0.099935,0.21497,60.94,107084418,1.5,72868554221.0,2431.628,38987,415912,12474260,78306549441,194586.5201,650173,5.49e+21,1137893,63,0.85947572,7.0168,1893.85,192.24,10.23,5901
2020-07-27,322.39,0.14353,19.6499,3841364.91,254563,10480.75,1901088,2.77945,22237853.42,147187,6.87535,5151771.0,89014,1636122.347,645395,50.675,1501022.714,175662,0.01862,1338292018.0,64301,0.09683,0.219825,60.94,107214053,1.89,96651241529.0,2450.504,42468,452901,12476026,77447071989,194650.5431,708791,7.41e+21,1261456,108,0.85106383,6.995,1940.55,193.75,9.9,6908
2020-07-28,317.47,0.143825,19.96105,3516712.35,208093,10968.115,1475636,2.9203,20491937.77,148565,7.16525,3818696.83,78576,1093231.556,458451,54.52,1524796.933,163363,0.018915,1175162600.0,54224,0.095895,0.22737,61.0,107372973,1.4,71667637214.0,2511.147,40420,484572,12476712,78112767375,200572.0905,677661,5.39e+21,1222353,109,0.85229694,6.9998,1931.65,190.84,7.7,5404
2020-07-29,318.27,0.14438,20.0341,2219760.2,123472,11003.4,1127302,3.0088,17078561.24,141179,7.2385,3254905.33,64308,792802.3215,347597,55.46,827762.0176,93016,0.019135,1280116972.0,57431,0.096035,0.23679,61.0,107500768,1.54,74335028131.0,2533.984,40069,412271,12475407,78178695620,201604.2163,668519,5.62e+21,1163851,93,0.849617672,7.0014,1954.35,191.92,7.59,7099
2020-07-30,335.25,0.14018,19.9313,2052250.83,108962,11100.065,879960,3.03505,12145172.09,105724,7.30295,2377357.37,45788,1008827.567,410721,55.96,1024240.968,110317,0.019155,830799342.6,34090,0.09563,0.243655,61.0,107631246,1.51,71596140466.0,2495.872,40034,417721,12471353,76393925734,196434.3489,693366,5.26e+21,1164479,108,0.848104486,7.008,1952.2,194.1,6.82,8472
2020-07-31,346.81,0.13967,20.31575,2251101.21,136334,11217.625,971584,3.0701,9313256.47,93714,7.37185,2236198.03,49416,948088.4498,461788,57.43,656214.791,82077,0.019425,829510685.5,37507,0.09656,0.25173,61.0,107777110,1.69,78904447180.0,2394.726,41294,424884,12479174,77859908512,191051.4298,726870,5.92e+21,1218838,145,0.845880562,6.9744,1974.7,191.6,8.58,6756
2020-08-01,387.41,0.14143,21.14025,2657942.85,185894,11568.315,1174252,3.19855,17448951.59,158232,7.6155,4005372.89,79993,1440843.342,598900,59.89,1209772.307,131191,0.02007,1541574236.0,64256,0.10224,0.275135,61.0,107953990,1.58,63846952921.0,2438.661,39194,444440,12476644,78103433534,195149.3351,704662,4.79e+21,1171566,108,0.845880562,6.9744,1974.7,191.6,12.6,8828
2020-08-02,371.93,0.13895,21.3051,3352897.46,224734,11436.26,1459900,3.12445,33567591.83,244383,7.5144,5174928.7,109042,2324909.096,960835,59.21,1811190.592,220173,0.01977,2497799717.0,112992,0.105035,0.28946,61.0,108164925,1.94,79704212228.0,2515.079,38262,429791,12478026,77676603717,200624.1553,654478,5.87e+21,1125886,98,0.845880562,6.9744,1974.7,191.6,15.0,12290
2020-08-03,386.1,0.135555,21.52015,2668345.02,176529,11145.585,919185,2.9948,16215568.45,109743,7.1797,2523387.11,50054,1191565.094,534803,57.625,825040.8628,90556,0.01947,1163766905.0,49239,0.10389,0.299125,61.0,108339298,1.72,69980285209.0,2428.338,39135,447624,12463898,77368571564,193873.5688,701438,5.24e+21,1176793,130,0.85106383,6.9799,1972.95,197.25,12.75,11558
2020-08-04,389.79,0.14035,22.172,2393749.74,141793,11205.825,863692,3.04075,13305738.88,85326,7.1535,1791801.34,36384,1180792.424,503335,58.06,625555.6142,67911,0.02013,1048725754.0,47593,0.107645,0.30573,60.36,108535186,1.46,59805862058.0,2463.09,38779,457094,12478270,76773617744,195108.6717,676166,4.36e+21,1164208,128,0.84990651,6.972,1972.25,198.38,13.05,9095
2020-08-05,401.12,0.1428,22.78475,3698317.51,231204,11468.45,964637,3.0458,11354216.96,77448,7.18055,1703583.05,36342,1124119.067,459722,58.25,716365.4747,80403,0.02035,872977182.2,36690,0.10882,0.301825,60.36,108727520,1.38,55170121710.0,2453.223,39224,461384,12481144,77380401083,194383.8445,683130,4.07e+21,1182699,145,0.840477391,6.9353,2034.45,200.24,11.1,7857
2020-08-06,395.07,0.143365,23.0086,2442941.26,164421,11753.685,919918,3.07235,15127582.9,99464,7.16305,2215282.57,42178,821379.084,388529,58.955,822577.3453,87529,0.020265,823784529.6,34121,0.106835,0.30272,60.36,108890473,1.45,60216328698.0,2452.908,40071,465284,12474671,77511522141,197226.264,687868,4.47e+21,1215885,167,0.843454791,6.952,2049.15,201.07,10.2,10650
2020-08-07,379.57,0.141645,22.54055,2770775.51,186909,11678.35,940045,3.0497,21168469.78,143787,6.9877,2379123.03,48298,1041207.359,466548,58.1,897911.4406,103522,0.02006,1431156389.0,65577,0.10465,0.29873,60.36,109043924,1.73,75118872696.0,2517.386,41244,441552,12469658,77596467503,200371.091,738711,5.69e+21,1249695,96,0.849184783,6.967,2061.5,202.04,10.05,11080
